year,issue,company,ticker,sponsorType,meanActivist,modeDistinct
2016,no-esg,"YUNNAN METROPOLITAN REAL ESTATE DEVELOPMENT CO., LTD.",,,0.0,0
2016,no-esg,"GANSU MOGAO INDUSTRIAL DEVELOPMENT CO., LTD.",,,0.0,-1
2016,no-esg,"GANSU MOGAO INDUSTRIAL DEVELOPMENT CO., LTD.",,,0.0,-1
2016,no-esg,"GANSU MOGAO INDUSTRIAL DEVELOPMENT CO., LTD.",,,1.0,0
2016,no-esg,"GANSU MOGAO INDUSTRIAL DEVELOPMENT CO., LTD.",,,0.0,-1
2016,no-esg,"GANSU MOGAO INDUSTRIAL DEVELOPMENT CO., LTD.",,,1.0,0
2016,no-esg,"GANSU MOGAO INDUSTRIAL DEVELOPMENT CO., LTD.",,,1.0,0
2016,no-esg,"JILIN POWER SHARE CO., LTD.",,,0.0,-1
2016,no-esg,"TIANJIN JINBIN DEVELOPMENT CO., LTD.",,,1.0,0
2016,no-esg,"SHANXI XINGHUACUN FEN WINE FACTORY CO., LTD.",,,1.0,0
2016,no-esg,"SHANXI XINGHUACUN FEN WINE FACTORY CO., LTD.",,,1.0,0
2016,no-esg,"SHANXI XINGHUACUN FEN WINE FACTORY CO., LTD.",,,1.0,0
2016,no-esg,"SHANXI XINGHUACUN FEN WINE FACTORY CO., LTD.",,,1.0,0
2016,no-esg,"SHANXI XINGHUACUN FEN WINE FACTORY CO., LTD.",,,1.0,0
2016,no-esg,"SHANXI XINGHUACUN FEN WINE FACTORY CO., LTD.",,,1.0,0
2016,no-esg,"SHANXI XINGHUACUN FEN WINE FACTORY CO., LTD.",,,1.0,0
2016,no-esg,"SHANXI XINGHUACUN FEN WINE FACTORY CO., LTD.",,,1.0,0
2016,no-esg,"SHANXI XINGHUACUN FEN WINE FACTORY CO., LTD.",,,1.0,0
2016,no-esg,"SHANXI XINGHUACUN FEN WINE FACTORY CO., LTD.",,,1.0,0
2016,no-esg,"SHANXI XINGHUACUN FEN WINE FACTORY CO., LTD.",,,1.0,0
2016,no-esg,"SHANXI XINGHUACUN FEN WINE FACTORY CO., LTD.",,,1.0,0
2016,no-esg,"SHANXI XINGHUACUN FEN WINE FACTORY CO., LTD.",,,1.0,0
2016,no-esg,"TDG HOLDING CO., LTD.",,,0.0,-1
2016,no-esg,"TDG HOLDING CO., LTD.",,,0.0,-1
2016,no-esg,"SHANDONG LONGLIVE BIO-TECHNOLOGY CO., LTD.",,,1.0,0
2016,gg,"MYHOME REAL ESTATE DEVELOPMENT GROUP CO., LTD.",,,0.0,0
2016,gg,"MYHOME REAL ESTATE DEVELOPMENT GROUP CO., LTD.",,,0.0,0
2016,gg,HANGZHOU BINJIANG REAL ESTATE GROUP CO LTD,,,0.0,0
2016,no-esg,"SHENZHEN GRANDLAND GROUP CO., LTD.",,,1.0,0
2016,gg,"MYHOME REAL ESTATE DEVELOPMENT GROUP CO., LTD.",,,0.0,0
2016,no-esg,HANGZHOU BINJIANG REAL ESTATE GROUP CO LTD,,,1.0,0
2016,no-esg,HANGZHOU BINJIANG REAL ESTATE GROUP CO LTD,,,1.0,0
2016,no-esg,"PINGDINGSHAN TIANAN COAL MINING CO., LTD.",,,1.0,0
2016,no-esg,"PINGDINGSHAN TIANAN COAL MINING CO., LTD.",,,1.0,0
2016,no-esg,"PINGDINGSHAN TIANAN COAL MINING CO., LTD.",,,1.0,0
2016,no-esg,"PINGDINGSHAN TIANAN COAL MINING CO., LTD.",,,1.0,0
2016,no-esg,"PINGDINGSHAN TIANAN COAL MINING CO., LTD.",,,1.0,0
2016,no-esg,"PINGDINGSHAN TIANAN COAL MINING CO., LTD.",,,1.0,0
2016,no-esg,MORGAN STANLEY,MS,SRI fund,0.0,0
2016,gg,"QEP RESOURCES, INC.",QEP,Individual,0.0,0
2016,no-esg,JPMORGAN CHASE & CO.,JPM,Individual,0.0,0
2016,gg,FIRSTENERGY CORP.,FE,,0.0,-1
2016,gg,JPMORGAN CHASE & CO.,JPM,Individual,0.0,0
2016,no-esg,FIRSTENERGY CORP.,FE,other,0.0,0
2016,no-esg,JPMORGAN CHASE & CO.,JPM,union,0.0,0
2016,gg,JPMORGAN CHASE & CO.,JPM,,0.0,0
2016,no-esg,JPMORGAN CHASE & CO.,JPM,,0.0,0
2016,gg,FIRSTENERGY CORP.,FE,Individual,0.0,0
2016,gg,FIRSTENERGY CORP.,FE,Individual,0.0,-1
2016,gg,"GUOMAI TECHNOLOGIES, INC.",,,0.0,0
2016,env,FIRSTENERGY CORP.,FE,Special Interest,0.0,0
2016,profit,JPMORGAN CHASE & CO.,JPM,,0.0,0
2016,no-esg,MORGAN STANLEY,MS,union,0.0,0
2016,env,"PNM RESOURCES, INC.",PNM,SRI fund,0.0,0
2016,env,"PNM RESOURCES, INC.",PNM,SRI fund,0.0,0
2016,gg,CHESAPEAKE LODGING TRUST,CHSP,union,1.0,0
2016,no-esg,TOP ENERGY COMPANY LTD.SHANXI,,,1.0,0
2016,no-esg,TOP ENERGY COMPANY LTD.SHANXI,,,1.0,0
2016,no-esg,TOP ENERGY COMPANY LTD.SHANXI,,,1.0,0
2016,no-esg,TOP ENERGY COMPANY LTD.SHANXI,,,1.0,0
2016,no-esg,TOP ENERGY COMPANY LTD.SHANXI,,,1.0,0
2016,no-esg,TOP ENERGY COMPANY LTD.SHANXI,,,1.0,0
2016,no-esg,TOP ENERGY COMPANY LTD.SHANXI,,,1.0,0
2016,no-esg,"AMAZON.COM, INC.",AMZN,Special Interest,0.0,0
2016,no-esg,"BEIJING CAPITAL RETAILING GROUP CO., LTD.",,,1.0,0
2016,no-esg,"BEIJING CAPITAL RETAILING GROUP CO., LTD.",,,1.0,0
2016,soc,THE CHARLES SCHWAB CORPORATION,SCHW,public pension,0.0,0
2016,no-esg,THE CHARLES SCHWAB CORPORATION,SCHW,union,0.0,0
2016,no-esg,"GROUND FOOD TECH CO., LTD.",,,1.0,0
2016,no-esg,"GROUND FOOD TECH CO., LTD.",,,1.0,0
2016,no-esg,TOP ENERGY COMPANY LTD.SHANXI,,,1.0,0
2016,no-esg,TOP ENERGY COMPANY LTD.SHANXI,,,1.0,0
2016,gg,"GUOMAI TECHNOLOGIES, INC.",,,0.0,0
2016,gg,"PNM RESOURCES, INC.",PNM,SRI fund,0.0,0
2016,gg,"YUNNAN ALUMINIUM CO., LTD.",,,0.0,0
2016,no-esg,EVS,EVSBY,,0.0,0
2016,soc,"AMAZON.COM, INC.",AMZN,SRI fund,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,gg,"YUNNAN CHIHONG ZINC & GERMANIUM CO., LTD.",,,0.0,0
2016,soc,RANGE RESOURCES CORPORATION,RRC,other,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,SHANDONG CHENMING PAPER HOLDINGS LTD.,,,0.0,0
2016,no-esg,"DONGFENG AUTOMOBILE CO., LTD.",,,1.0,0
2016,no-esg,"SHANGHAI EAST-CHINA COMPUTER CO., LTD.",,,1.0,0
2016,soc,PINNACLE WEST CAPITAL CORPORATION,PNW,Special Interest,0.0,0
2016,no-esg,"JIANGXI SPECIAL ELECTRIC MOTOR CO., LTD.",,,1.0,0
2016,no-esg,"JIANGXI SPECIAL ELECTRIC MOTOR CO., LTD.",,,1.0,0
2016,no-esg,"PENGQI TECHNOLOGY DEVELOPMENT CO., LTD.",,,1.0,0
2016,no-esg,"PENGQI TECHNOLOGY DEVELOPMENT CO., LTD.",,,1.0,0
2016,no-esg,"PENGQI TECHNOLOGY DEVELOPMENT CO., LTD.",,,1.0,0
2016,no-esg,"PENGQI TECHNOLOGY DEVELOPMENT CO., LTD.",,,1.0,0
2016,no-esg,"PENGQI TECHNOLOGY DEVELOPMENT CO., LTD.",,,1.0,0
2016,no-esg,"PENGQI TECHNOLOGY DEVELOPMENT CO., LTD.",,,1.0,0
2016,no-esg,"PENGQI TECHNOLOGY DEVELOPMENT CO., LTD.",,,1.0,0
2016,no-esg,"PENGQI TECHNOLOGY DEVELOPMENT CO., LTD.",,,1.0,0
2016,no-esg,"PENGQI TECHNOLOGY DEVELOPMENT CO., LTD.",,,1.0,0
2016,gg,"ADVANCE AUTO PARTS, INC.",AAP,Individual,0.0,0
2016,no-esg,"SHANXI XISHAN COAL & ELECTRICITY POWER CO., LTD.",,,1.0,0
2016,no-esg,"JIANGSU ZHONGTIAN TECHNOLOGY CO., LTD.",,,1.0,0
2016,no-esg,"JIANGSU ZHONGTIAN TECHNOLOGY CO., LTD.",,,1.0,0
2016,no-esg,"JIANGSU ZHONGTIAN TECHNOLOGY CO., LTD.",,,1.0,0
2016,no-esg,"JIANGSU ZHONGTIAN TECHNOLOGY CO., LTD.",,,1.0,0
2016,no-esg,"JIANGSU ZHONGTIAN TECHNOLOGY CO., LTD.",,,1.0,0
2016,no-esg,"JIANGSU ZHONGTIAN TECHNOLOGY CO., LTD.",,,1.0,0
2016,no-esg,"JIANGSU ZHONGTIAN TECHNOLOGY CO., LTD.",,,1.0,0
2016,no-esg,"CHINA NORTHERN RARE EARTH (GROUP) HIGH-TECH CO., LTD.",,,1.0,0
2016,no-esg,"CHINA NORTHERN RARE EARTH (GROUP) HIGH-TECH CO., LTD.",,,1.0,0
2016,gg,"TANGSHAN SANYOU CHEMICAL INDUSTRIES CO., LTD.",,,1.0,-1
2016,gg,XCEL ENERGY INC.,XEL,Individual,0.0,0
2016,no-esg,AIRTAC INTERNATIONAL GROUP,,,1.0,-1
2016,no-esg,AIRTAC INTERNATIONAL GROUP,,,1.0,-1
2016,no-esg,AIRTAC INTERNATIONAL GROUP,,,1.0,-1
2016,no-esg,AIRTAC INTERNATIONAL GROUP,,,1.0,-1
2016,no-esg,AIRTAC INTERNATIONAL GROUP,,,1.0,-1
2016,no-esg,AIRTAC INTERNATIONAL GROUP,,,1.0,-1
2016,no-esg,"PENGQI TECHNOLOGY DEVELOPMENT CO., LTD.",,,1.0,0
2016,no-esg,"PENGQI TECHNOLOGY DEVELOPMENT CO., LTD.",,,1.0,0
2016,gg,"HARBIN BOSHI AUTOMATION CO., LTD.",,,0.0,0
2016,no-esg,"CENTURYLINK, INC.",CTL,union,0.0,0
2016,gg,"BANKUNITED, INC.",BKU,fund,1.0,0
2016,no-esg,"SHANGHAI QIANGSHENG HOLDING CO., LTD.",,,1.0,0
2016,no-esg,"HANGXIAO STEEL STRUCTURE CO., LTD.",,,1.0,0
2016,no-esg,"HANGXIAO STEEL STRUCTURE CO., LTD.",,,1.0,0
2016,no-esg,"SHENYANG JINSHAN ENERGY CO., LTD.",,,1.0,0
2016,no-esg,"SHENYANG JINSHAN ENERGY CO., LTD.",,,1.0,0
2016,no-esg,"SHENYANG JINSHAN ENERGY CO., LTD.",,,1.0,0
2016,no-esg,"SHANGHAI 2345 NETWORK HOLDING GROUP CO., LTD.",,,1.0,0
2016,no-esg,"SHANGHAI 2345 NETWORK HOLDING GROUP CO., LTD.",,,1.0,0
2016,gg,"SINOTRANS AIR TRANSPORTATION DEVELOPMENT CO., LTD.",,,0.0,0
2016,no-esg,"MONDELEZ INTERNATIONAL, INC.",MDLZ,fund,0.0,0
2016,env,"HD SUPPLY HOLDINGS, INC.",HDS,SRI fund,0.0,0
2016,gg,"BEIJING CAPITAL DEVELOPMENT CO., LTD.",,,0.0,0
2016,gg,"BEIJING CAPITAL DEVELOPMENT CO., LTD.",,,0.0,0
2016,gg,"BEIJING CAPITAL DEVELOPMENT CO., LTD.",,,0.0,0
2016,gg,"BEIJING CAPITAL DEVELOPMENT CO., LTD.",,,0.0,0
2016,gg,"BEIJING CAPITAL DEVELOPMENT CO., LTD.",,,0.0,0
2016,gg,"BEIJING CAPITAL DEVELOPMENT CO., LTD.",,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,CAMEL GROUP CO LTD.,,,0.0,0
2016,soc,"MONDELEZ INTERNATIONAL, INC.",MDLZ,union,0.0,0
2016,no-esg,"WUHAN YANGTZE COMMUNICATION INDUSTRY GROUP CO., LTD.",,,1.0,0
2016,env,"MONDELEZ INTERNATIONAL, INC.",MDLZ,Special Interest,0.0,0
2016,no-esg,"WUHAN YANGTZE COMMUNICATION INDUSTRY GROUP CO., LTD.",,,1.0,0
2016,no-esg,CAMEL GROUP CO LTD.,,,0.0,0
2016,no-esg,CAMEL GROUP CO LTD.,,,0.0,0
2016,no-esg,CAMEL GROUP CO LTD.,,,0.0,0
2016,no-esg,CAMEL GROUP CO LTD.,,,0.0,0
2016,no-esg,CAMEL GROUP CO LTD.,,,0.0,0
2016,no-esg,CAMEL GROUP CO LTD.,,,0.0,0
2016,no-esg,CAMEL GROUP CO LTD.,,,0.0,0
2016,gg,"MATTEL, INC.",MAT,Individual,0.0,0
2016,no-esg,"SUMMIT HOTEL PROPERTIES, INC.",INN,other,0.0,-1
2016,gg,DEUTSCHE BANK AG,DB,,0.0,0
2016,gg,DEUTSCHE BANK AG,DB,,0.0,0
2016,gg,DEUTSCHE BANK AG,DB,,1.0,1
2016,gg,DEUTSCHE BANK AG,DB,,0.0,0
2016,gg,KEYCORP,KEY,Individual,0.0,0
2016,gg,INTEL CORPORATION,INTC,Individual,0.0,0
2016,gg,"DISCOVERY COMMUNICATIONS, INC.",DISCA,fund,0.0,0
2016,soc,"DISCOVERY COMMUNICATIONS, INC.",DISCA,SRI fund,0.0,0
2016,env,OGE ENERGY CORP.,OGE,public pension,0.0,0
2016,no-esg,"THE HOME DEPOT, INC.",HD,Individual,0.0,0
2016,gg,"ACADIA HEALTHCARE COMPANY, INC.",ACHC,fund,1.0,0
2016,no-esg,"SZZT ELECTRONICS CO.,LTD.",,,1.0,0
2016,no-esg,"SZZT ELECTRONICS CO.,LTD.",,,1.0,0
2016,no-esg,"SZZT ELECTRONICS CO.,LTD.",,,1.0,0
2016,no-esg,"SZZT ELECTRONICS CO.,LTD.",,,1.0,0
2016,no-esg,"SZZT ELECTRONICS CO.,LTD.",,,1.0,0
2016,no-esg,"SZZT ELECTRONICS CO.,LTD.",,,1.0,0
2016,no-esg,"SZZT ELECTRONICS CO.,LTD.",,,1.0,0
2016,no-esg,"SZZT ELECTRONICS CO.,LTD.",,,1.0,0
2016,no-esg,"SZZT ELECTRONICS CO.,LTD.",,,1.0,0
2016,env,"ACADIA HEALTHCARE COMPANY, INC.",ACHC,SRI fund,0.0,0
2016,no-esg,"CHANGCHUN FAWAY AUTOMOBILE COMPONENTS CO., LTD.",,,1.0,0
2016,gg,"THE INTERPUBLIC GROUP OF COMPANIES, INC.",IPG,Individual,0.0,0
2016,soc,"THE HOME DEPOT, INC.",HD,religious,0.0,0
2016,no-esg,AMGEN INC.,AMGN,,0.0,0
2016,env,"CONTINENTAL RESOURCES, INC.",CLR,fund,0.0,0
2016,gg,SAFRAN,SAFRY,,0.0,0
2016,no-esg,YECHIU METAL RECYCLING (CHINA) LTD.,,,1.0,0
2016,no-esg,YECHIU METAL RECYCLING (CHINA) LTD.,,,1.0,0
2016,no-esg,YECHIU METAL RECYCLING (CHINA) LTD.,,,1.0,0
2016,no-esg,YECHIU METAL RECYCLING (CHINA) LTD.,,,1.0,0
2016,no-esg,YECHIU METAL RECYCLING (CHINA) LTD.,,,1.0,0
2016,no-esg,YECHIU METAL RECYCLING (CHINA) LTD.,,,1.0,0
2016,no-esg,YECHIU METAL RECYCLING (CHINA) LTD.,,,1.0,0
2016,no-esg,YECHIU METAL RECYCLING (CHINA) LTD.,,,1.0,0
2016,no-esg,"ANTHEM, INC.",ANTM,religious,0.0,0
2016,gg,"SHENZHEN NEPTUNUS BIOENGINEERING CO., LTD.",,,0.0,0
2016,no-esg,INTEL CORPORATION,INTC,SRI fund,0.0,0
2016,no-esg,PRELIOS SPA,,,0.0,0
2016,no-esg,PRELIOS SPA,,,1.0,0
2016,no-esg,PRELIOS SPA,,,0.0,-1
2016,no-esg,PRELIOS SPA,,,1.0,0
2016,no-esg,PRELIOS SPA,,,0.0,-1
2016,no-esg,PRELIOS SPA,,,1.0,0
2016,no-esg,PRELIOS SPA,,,0.0,-1
2016,gg,"SHENZHEN NEPTUNUS BIOENGINEERING CO., LTD.",,,0.0,0
2016,no-esg,FINCANTIERI SPA,,,0.0,-1
2016,no-esg,FINCANTIERI SPA,,,1.0,0
2016,soc,"CONTINENTAL RESOURCES, INC.",CLR,fund,0.0,0
2016,env,"WPX ENERGY, INC.",WPX,fund,0.0,-1
2016,env,"CONTINENTAL RESOURCES, INC.",CLR,religious,0.0,0
2016,no-esg,COMCAST CORPORATION,CMCSA,religious,0.0,0
2016,soc,"THE TRAVELERS COMPANIES, INC.",TRV,public pension,0.0,0
2016,no-esg,COMCAST CORPORATION,CMCSA,Individual,0.0,0
2016,env,GLENCORE PLC,GLNCY,,0.0,0
2016,env,"NEXTERA ENERGY, INC.",NEE,Individual,0.0,0
2016,gg,"HEARTLAND FINANCIAL USA, INC.",HTLF,Individual,1.0,1
2016,no-esg,"CATCHER TECHNOLOGY CO., LTD.",,,0.0,-1
2016,no-esg,"CATCHER TECHNOLOGY CO., LTD.",,,0.0,-1
2016,no-esg,"CATCHER TECHNOLOGY CO., LTD.",,,0.0,-1
2016,no-esg,"CATCHER TECHNOLOGY CO., LTD.",,,0.0,-1
2016,env,"WESTAR ENERGY, INC.",WR,public pension,0.0,0
2016,soc,"NEXTERA ENERGY, INC.",NEE,public pension,0.0,0
2016,soc,"ALTRIA GROUP, INC.",MO,religious,0.0,0
2016,gg,COMCAST CORPORATION,CMCSA,Individual,0.0,0
2016,no-esg,"THE TRAVELERS COMPANIES, INC.",TRV,SRI fund,0.0,0
2016,env,"DR PEPPER SNAPPLE GROUP, INC.",DPS,Special Interest,0.0,0
2016,no-esg,COMCAST CORPORATION,CMCSA,union,0.0,0
2016,soc,"ALTRIA GROUP, INC.",MO,union,0.0,0
2016,soc,CVS HEALTH CORPORATION,CVS,SRI fund,0.0,0
2016,gg,CVS HEALTH CORPORATION,CVS,SRI fund,0.0,0
2016,no-esg,FINCANTIERI SPA,,,1.0,0
2016,gg,"SHANGHAI ZIJIANG ENTERPRISE GROUP CO., LTD.",,,1.0,0
2016,no-esg,ANHUI EXPRESSWAY CO LTD,,,0.0,0
2016,no-esg,ANHUI EXPRESSWAY CO LTD,,,0.0,0
2016,no-esg,ANHUI EXPRESSWAY CO LTD,,,0.0,0
2016,no-esg,ANHUI EXPRESSWAY CO LTD,,,0.0,0
2016,no-esg,ANHUI EXPRESSWAY CO LTD,,,0.0,0
2016,no-esg,ANHUI EXPRESSWAY CO LTD,,,0.0,0
2016,no-esg,ANHUI EXPRESSWAY CO LTD,,,0.0,0
2016,no-esg,ANHUI EXPRESSWAY CO LTD,,,0.0,0
2016,no-esg,ANHUI EXPRESSWAY CO LTD,,,0.0,0
2016,no-esg,ANHUI EXPRESSWAY CO LTD,,,0.0,0
2016,no-esg,ANHUI EXPRESSWAY CO LTD,,,0.0,0
2016,no-esg,ANHUI EXPRESSWAY CO LTD,,,0.0,0
2016,no-esg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,no-esg,"XIAMEN KING LONG MOTOR GROUP CO., LTD.",,,1.0,0
2016,gg,CHESAPEAKE ENERGY CORPORATION,CHK,other,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,"HONGDA XINGYE CO., LTD.",,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,gg,"NINGXIA XINRI HENGLI STEEL WIRE CO., LTD.",,,0.0,0
2016,no-esg,"BOE TECHNOLOGY GROUP CO., LTD.",,,1.0,0
2016,no-esg,"BOE TECHNOLOGY GROUP CO., LTD.",,,1.0,0
2016,no-esg,"BOE TECHNOLOGY GROUP CO., LTD.",,,1.0,0
2016,no-esg,"BOE TECHNOLOGY GROUP CO., LTD.",,,1.0,0
2016,no-esg,"BOE TECHNOLOGY GROUP CO., LTD.",,,1.0,0
2016,no-esg,"BOE TECHNOLOGY GROUP CO., LTD.",,,1.0,0
2016,no-esg,"BOE TECHNOLOGY GROUP CO., LTD.",,,1.0,0
2016,no-esg,"BOE TECHNOLOGY GROUP CO., LTD.",,,1.0,0
2016,no-esg,"BOE TECHNOLOGY GROUP CO., LTD.",,,1.0,0
2016,no-esg,"BOE TECHNOLOGY GROUP CO., LTD.",,,1.0,0
2016,no-esg,"BOE TECHNOLOGY GROUP CO., LTD.",,,1.0,0
2016,no-esg,"BOE TECHNOLOGY GROUP CO., LTD.",,,1.0,0
2016,gg,"THE GOLDMAN SACHS GROUP, INC.",GS,Individual,0.0,0
2016,no-esg,ENNOCONN CORPORATION,,,0.0,-1
2016,no-esg,ENNOCONN CORPORATION,,,0.0,-1
2016,no-esg,ENNOCONN CORPORATION,,,0.0,-1
2016,no-esg,ENNOCONN CORPORATION,,,0.0,-1
2016,no-esg,"JIANGSU JIANGNAN HIGH POLYMER FIBER CO., LTD.",,,1.0,0
2016,no-esg,"JIANGSU SIHUAN BIOENGINEERING CO., LTD.",,,0.0,0
2016,no-esg,"JIANGSU SIHUAN BIOENGINEERING CO., LTD.",,,0.0,0
2016,no-esg,"JIANGSU SIHUAN BIOENGINEERING CO., LTD.",,,0.0,0
2016,no-esg,XEROX CORPORATION,XRX,union,0.0,0
2016,no-esg,SHANGHAI JIAODA ONLLY CO LTD.,,,0.0,0
2016,no-esg,"XIAMEN TUNGSTEN CO., LTD.",,,0.0,0
